"fromuser","count"
"FloridaGirlRLS",54
"america_mag",54
"TheRancorre",54
"auncint",54
"TracyWa34089399",54
"570Karen",54
"TwitTwitCat",54
"AvenidaDe1aPaz",54
"TrumpTrainOnly",54
"6nsinvt",54
"Deplorable_Lara",54
"BadLuckBuffy",54
"ljohn44",54
"BreakingNewsPup",54
"kimberli_crays",54
"dfal182",54
"leninhas2003",54
"cathryn_feekin",54
"JMesarch",54
"Cfuakins2",54
"lawdawgseven",54
"FaithFlaherty3",54
"jo_kasprzak",54
"CitronCockatoo",54
"LindaKJones6",54
"EricBarker3",54
"Shimmyfab",54
"curtismuddog",54
"lindarose524",54
"eliya_mkom",54
"lisajnc1951",54
"C_W_UK",54
"QxNews",54
